Replace,WordStr
干脆,爽性
干脆爽快,快人快事
干证,旁证
干预,干涉
干预,干涉干与
干预干与,干涉
平凡,伟大
平凡,寻常
平凡,平常
平凡,普通
平分,等分
平分秋色,不相上下
平和,和悦
平和,和蔼
平和,安然平静
平和,平宁
平和,温和
平地,高山
平地一声雷,石破天惊
平地一声雷,飞必冲天
平均,均匀
平坦,平展
平坦,平整
平安,安全
平安,安然
平安无事,安然无事
平安无事,安然无恙
平局,平手
平展,平坦
平常,平凡
平常,平居
平常,平时
平常,往常
平常,泛泛
平年,闰年
平庸,平凡
平庸,平淡
平心而论,弄虚作假
平心而谈,持平立论
平心静气,心平气和
平息,停息
平手,平局
平日,常日
平日,素日
平旦,平明
平时,平常
平时,日常平凡
平明,平旦
平明,黎明
平易近人,咄咄逼人
平易近人,和蔼可掬
平易近人,和颜悦色
平易近人,平易近民
平昔,平素
平正,平允
平步青云,一步登天
平民,布衣
平沽,贱卖
平淡,平平
平淡,平庸
平淡,清淡
平淡无奇,平铺直叙
平添,平增
平滑,光滑
平滑,滑润
平滑,滑润圆滑
平滑,腻滑
平生,生平
平白无故,凭白无故
平白无故,无缘无故
平稳,安稳
平稳,颠簸
平空,凭空
平等,同等
平等,对等
平素,平昔
平素,素常
平缓,陡峭
平衡,均衡
平话,说书
平起平坐,等量齐观
平铺直叙,平淡无奇
平静,僻静
平静,太平
平静,宁静
平静,安祥
平静,安静
平静,安静冷静僻静
平静,沉静
平静,镇静
平静,静谧
平面,立体
年事,年纪
年事,年龄
年代,年月
年初,岁首年月
年初,年头
年初,年终
年华,韶华
年夜,大年夜
年头,岁首
年头,年初
年岁,年事
年底,岁尾
年底,年末
年景,年成
年月,年代
年末,岁暮
年末,岁终
年末,年尾
年末,年底
年末,年终
年深日久,年湮代远
年深月久,积年累月
年湮代远,年深日久
年纪,年事
年纪,年岁
年纪,年数
年终,年关
年老,大哥
年老,年轻
年老,年迈
年轻,年老
年轻,年青
年轻力壮,手轻脚健
年轻貌美,绮年玉貌
年迈,年老
年迈力衰,年富力强
年近岁终,腊尽冬残
年近岁终,腊鼓频催
年青,年轻
年龄,岁数
年龄,年岁
年龄,年纪
年龄,年齿
年龄,春秋
并不,其实不
并不是,并非
并且,而且
并吞,吞并
并无,并没有
并日而食,草衣木食
并行不悖,双管齐下
并重,偏重
并非,并不是
并驾齐驱,不相上下
幸不辱命,不辱使命
幸亏,亏得
幸亏,好在
幸亏,幸而
幸好,幸亏
幸灾乐祸,同病相怜
幸运,侥幸
幸运,荣幸
幻化,变幻
幻境,幻景
幻境,幻梦
幻想,梦想
幻想,理想
幻想,空想
幻梦,幻境
幻灭,破灭
幼子,季子
幼年,少小
幼年,年少
幼稚,老练
幼童,小童
幽暗,阴暗
幽深,幽邃
幽深,幽静
幽灵,鬼魂
幽禁,软禁
幽美,优美
幽美,幽丽
幽谷,深谷
幽邃,幽深
幽静,安静
幽静,清幽
幽香,清香
幽默,滑稽
幽默,诙谐
广义,狭义
广博,博识
广博,宏大辽阔
广博,汜博
广博,渊博
广告,告白
广大,宽大
广大,广阔
广大,恢弘
广大,泛博
广开言路,闭目塞听
广播,播送
广泛,普遍
广漠,宽敞豁达
广阔,宽广
广阔,广漠
广阔,辽阔
庄严,肃静
庄家,农户
庄重,严肃
庄重,持重
庄重,稳重
庄重,肃肃
庆幸,光荣
庆祝,庆贺
庆贺,庆祝
庆贺,祝贺
庆贺,道贺
庇护,卵翼
庇护,呵护
庇荫,荫庇
床上安床,迭床架屋
床头金尽,囊空如洗
床笫,枕席
序幕,尾声
序文,叙文
序次,次序
序次,次第
序言,叙言
序言,序文
应付,敷衍
应付自如,应付裕如
应付裕如,应付自如
应命,报命
应声,回声
应当,应该
应当,该当
应接不暇,目不暇接
应有尽有,包罗万象
应机立断,当机立断
应用,使用
应用,利用
应用,运用
应答,应对
应该,应当
应酬,应付
底子,基础
底子,基础底细
底子,根柢
底子,根蒂
底本,原本
底本,蓝本
底稿,初稿
底稿,稿本
底稿,草稿
底细,内幕
底细,内情
底细,秘闻
庖丁,伙头
庖丁,厨子
庖丁,火头
店主,东主
店主,东主店东
店主,东家
店主,店东
店主,雇主
店保,铺保
店员,伙计
店肆,店铺
店铺,商号
店铺,店肆
庙宇,古刹
庙宇,寺院
庙门,山门
府上,尊府
府上,贵寓
庞大,复杂
庞大,宏大
庞大,重大
庞大无比,硕大无朋
庞杂,复杂
庞杂,纷乱
庞杂,错乱
庞杂,错杂
庞杂,零乱
庞眉皓发,白发银须
废寝忘食,夜以继日
废弃,放弃
废弃,烧毁
废料,废物
废止,废除
废物,废料
废话,空话
废话连篇,言之无物
废除,取销
废除,废弃
废除,拔除
废除,撤废
废除,破除
度日,过活
度日如年,光阴似箭
度过,渡过
度量,器度
度量,器量
度量,怀抱
度量,襟怀
座上客,阶下囚
座位,坐位
座无虚席,济济一堂
座次,坐次
座落,坐落
庭院,天井
庶务,碎务
康健,健康
康年,丰年
康庄大道,平坦大路
康庄大道,羊肠小道
庸人自扰,杞人忧天
庸俗,俗气
庸庸碌碌,大有作为
庸庸碌碌,栗六庸才
廉价,便宜
廉明,廉正
廉明,廉洁
廉正,廉洁
廉洁,廉明
廉洁,清廉
廓清,澄清
延伸,延长
延年益寿,中途夭折
延接,款接
延揽兜揽,抖揽
延聘,聘请
延误,耽搁
延长,延伸
延长,耽误
建功,立功
建国,开国
建立,创立
建立,创设
建立,建树
建立,成立
建立,树立
建立,确立
建立,竖立
建立,设立建设
建筑,修建
建设,建立
建设,扶植
建都,定都
开业,停业
开会,闭会
开创,创始
开创,首创
开办,创办
开发,开辟
开口,启齿
开国,建国
开场,收场
开头,开首
开头,扫尾
开始,入手下手
开始,开端
开始,最先
开始,起头
开宗明义,开门见山
开导,劝导
开导,启发
开局,残局
开展,展开
开山祖师,鼻祖
开幕,揭幕
开张,倒闭
开心,高兴
开怀,畅怀
开怀,舒怀
开战,停战
开拓,开辟
开拔,开赴
开掘,挖掘
开明,开通
开朗,开畅
开朗,爽朗
开消,开销
开火,开仗
开火,开战
开玩笑,开顽笑
开玩笑,恶作剧
开盘,收盘
开禁,弛禁
开端,初步
开端,初阶
开端,劈头
开端,开始
开端,末尾
开罪,获罪
开脱,摆脱
开航,停航
开荒,拓荒
开诚布公,推心置腹
开辟,启示
开辟,开发
开辟,开拓
开辟,拓荒
开辟,斥地
开通,守旧
开释,释放
开销,开支
开销,开消
开门揖盗,引狼入室
开门见山,开宗明义
开门见山,直言不讳
开阔,坦荡
开除,解雇
开革,开除
开顽笑,开玩笑
开麦拉,摄影机
弁冕,礼帽
弁急,遑急
弁言,引言
异乡,他乡
异化,同化
异口同声,众口一词
异彩纷呈,奇光异彩
异想天开,想入非非
异族,外族
异景,奇观
异样,异常
异端邪说,妖言惑众
异议,贰言
异邦,番邦
弃取,取舍
弃捐,弃置
弃捐,搁置
弃文就武,弃文竞武
弃旧容新,吐故纳新
弃暗投明,改邪归正
弄堂,胡衕
弄堂,衖堂
弄月,赏月
弄柳拈花,拈花惹草
弄法,玩法
弄狗相咬,挑拨是非
弄璋,梦熊
弄虚作假,故弄玄虚
弊病,弊端
弊端,坏处
弊端,弊病
弊端,毛病
弊端,流弊
弊端,流毒
弊端,短处
弓套,弓鞬
弓手,射手
弓足,金莲
弓鞬,弓套
引人,惹人
引人入胜,令人着迷
引人注目,有目共睹
引伸,引申
引动,哄动
引发,激发
引导,引诱
引导,指导
引港,领港
引火烧身,惹火烧身
引火线,导火线
引狼入室,开门揖盗
引用,援用
引申,引伸
引经据典,旁征博引
引荐,举荐
引诱,勾引
引诱,引导
引诱,诱惑
引起,引发
引起,惹起
引路,带路
引车卖浆,贩夫走卒
引颈就戮,束身待罪
弘图,鸿图
弘大,宏大
弘愿,宏愿
弘扬,宏扬
弘旨,宏旨
弘论,宏论
弘远,远大
弛刑,减刑
弛禁,开禁
弛缓,缓和
弟妇,弟媳
弟媳,弟妇
弟子,门生
张口结舌,瞠目结舌
张惶,张皇
张扬,声张
张望,观望
张牙舞爪,耀武扬威
张皇,慌张
张罗,筹措
弥漫,洋溢
弥漫,满盈
弥漫,漫溢
弥留,垂死
弥补,填补
弥补,补偿
弦外之音,意在言外
弯弯曲曲,曲曲折折
弯曲,曲折
弯腰,哈腰
弱小,强大
弱肉强食,以强凌弱
弹丸之地,方寸之地
弹丸之地,立锥之地
弹冠相庆,粉墨登场
弹压,镇压
弹指之间,转瞬之间
弹无虚发,百发百中
弹琴,抚琴
强人,强者
强人,能人
强体健身,强身健体
强健,健旺
强健,强壮
强健,矫健
强制,强迫
强劲,微弱
强占,侵占
强壮,健壮
强壮,强健
强大,壮大
强大,弱小
强敌,劲敌
强暴,强横
强横,刁悍
强横,强暴
强横,蛮横
强烈,激烈
强盗,匪徒
强盛,强大
强词夺理,蛮横无理
强身健体,强体健身
强迫,强制
强迫,逼迫
归去,回去
归咎,归罪
归天,丧生
归天,亡故
归天,弃世
归天,物化
归并,合并
归来回头,返来
归根结底,归根结柢
归根结柢,归根结底
归程,归途
归纳,归结
归纳综合,概括
归罪,归咎
归还,偿还
归还,出借
归还,清偿
归途,归程
归队,离队
归隐志士,伏枥老骥
当中,傍边
当仁不让,义不容辞
当仁不让,义无反顾
当仁不让,见义勇为
当今,现今
当代,今世
当代,现代
当作,看成
当做,当作
当先,领先
当兵,从戎
当兵,投军
当兵,荷戈
当初,现在
当前,以后
当务之急,燃眉之急
当即,立即
当地,外地
当地,本地
当场,就地
当头一棒,当头棒喝
当头棒喝,当头一棒
当局,政府
当年,昔时
当当,铛铛
当心,小心
当心,把稳
当心,留神
当成,当做
当时,事先
当时,其时
当时,那时
当机不断,迟疑不决
当机立断,应机立断
当机立断,犹豫不决
当然,固然
当真,认真
当者披靡,势不可当
当选,中选
当选,被选
当铺,寺库
当面错过,失之交臂
录像,录相
录取,登科
录相,录像
录音,灌音
形势,情势
形单影只,孑然一身
形容,描述
形容枯槁,形销骨立
形式,情势
形式,方式
形形色色,五花八门
形影相吊,孓然一身
形影相吊,形单影只
形影相随,形影不离
形态,形状
形态体式,格式方式
形态各异,形态万千
形成,构成
形格势禁,格于环境
形状,外形
形象,抽象
形貌,描写
形貌,描摹
形貌,描述
形迹,踪迹
彤云,浓云
彤霞,红霞
彩色,黑色
彩色B超,彩超
彩超,彩色B超
彪炳,特出
彬彬有礼,文质彬彬
彰明较着,明白昭彰
影像,影象
影射,暗射
影戏,电影
影象,记忆
彷佛,似乎
彷徨,徘徊
彷徨,旁皇
彷徨歧途,徘徊歧路
役夫,夫子
彻上彻下,彻里彻外
彻夜,今夜
彻夜,通宵
彻头彻尾,彻彻底底
彻底,完全
彻里彻外,彻上彻下
彻里彻外,彻头彻尾
彻骨,透骨
彼岸,此岸
彼苍,上苍
彼苍,苍天
彼苍,青天
往事,旧事
往复,来去
往常,平常
往年,今年
往往,常常
往日,昔日
往来,来往
往返,往复
往返,来回
征伐,挞伐
征兆,征象
征引,援引
征战,交战
征服,降服
征服,驯服
征求,收罗
征税,纳税
征聘,征请
征询,咨询
征请,征聘
征象,现象
征采,搜寻
待业,就业
待价而沽,囤积居奇
待价而沽,奇货可居
徇情枉法,徇私舞弊
徇私,秉公
徇私舞弊,徇情枉法
很久,好久
很久,良久
很可能,极可能
很多,良多
很多,许多
很多多少,好多
徐徐,冉冉
徐徐,渐渐
徐徐,缓缓
徒劳,白费
徒弟,师傅
徒弟,门徒
徒托空言,托之空言
徒有虚名,名不副实
徒然,枉然
得不偿失,得失相当
得偿所愿,心满意足
得偿所愿,称心如意
得到,失掉
得到,获得
得势,失势
得多,很多
得失相当,得不偿失
得宠,失宠
得寸进尺,得陇望蜀
得寸进尺,软土深掘
得当,妥当
得当,适合
得当,适当
得心应手,轻车熟路
得心应手,随心所欲
得心应手,驾轻就熟
得志,失意
得悉,得知
得意,满意
得意,自得
得意,自满
得意忘形,得意洋洋
得意洋洋,得意忘形
得意洋洋,自鸣得意
得手,到手
得才兼备,品学兼优
得救,获救
得救,解围
得病,抱病
得空,无暇
得罪,冒犯
得罪,开罪
得罪,获咎
得胜,告捷
得胜,失利
得胜,获胜
得过且过,苟且偷生
得逞,未遂
得陇望蜀,漫无止境
得陇望蜀,贪心不足
得陇望蜀,贪猥无厌
徘徊,彷徨
徘徊,徜徉
徘徊,盘桓
徘徊歧路,彷徨歧途
徜徉,倘佯
御医,太医
御手,驭手
循分,安分
循序渐进,按部就班
循环,轮回
循规蹈矩,安分守纪
循规蹈矩,循序渐进
循规蹈矩,按部就班
微不足道,微乎其微
微不足道,眇乎小哉
微乎其微,微不足道
微妙,奇妙
微妙,奥妙
微小,巨大
微小,渺小
微小,细小
微微,轻轻
微时之交,布衣之交
微暇,寸
微波粼粼,微波荡漾
微笑,浅笑
微薄,菲薄
微薄,菲薄单薄
微贱,卑微
微贱,寒微
微风,和风
微风,轻风
德威并用,剿抚兼施
德威并用,恩威并重
德律风,电话
德行,德性
德配,元配
德高望重,年高德劭
心不在焉,心猿意马
心乱如麻,心烦意乱
心事,苦衷
心伤,心酸
心余力绌,汲深绠短
心口不一,言不由衷
心口如一,心直口快
心地,心肠
心坎,心田
心境,心情
心如乱麻,盘根错节
心如刀割,痛澈心脾
心安理得,问心无愧
心平气和,平心静气
心心相印,心领神会
心心相印,格格不入
心怀,心胸
心怀叵测,包藏祸心
心悦诚服,心服口服
心悦诚服,甘拜下风
心情,心境
心情,表情
心惊肉跳,心有余悸
心惊胆战,提心吊胆
心意,情意
心愿,希望
心慌意乱,方寸已乱
心折,心服
心旷神怡,赏心悦目
心曲,襟曲
心有余而力不足,爱莫能助
心有灵犀一点通,心心相印
心服口服,心悦诚服
心机,心计心情
心满意足,得偿所愿
心满意足,称心满意
心灰意冷,意气消沉
心烦意乱,心乱如麻
心烦意乱,心慌意乱
心照不宣,心领神会
心狠手辣,心慈手软
心猿意马,心神不定
心猿意马,心神恍惚
心理,心思
心甘情愿,何乐不为
心甘情愿,毫不勉强
心田,内心
心田,心坎
心疼,疼爱
心病,芥蒂
心痛,肉痛
心直口快,守口如瓶
心神不宁,七上八下
心神不定,优柔寡断
心神不定,心猿意马
心神不定,犹豫不决
心算,默算
心肠,心地
心胆俱寒,胆破心惊
心胸,气度
心胸,气量气度
心腹,亲信
心花怒放,兴高采烈
心血,血汗
心裁,机杼
心醉情移,色授魂与
心里有数,冷暖自知
心领神会,心照不宣
心高气傲,骄气十足
必不得已,出于无奈
必不得已,迫不得已
必修,必学
必定,一定
必定,肯定
必将,势必
必恭必敬,恭恭敬敬
必然,必定
必然性,偶然性
必然王国,自由王国
必由之路,殊途同归
必要,需要
必需,必须
必须,必需
忌妒,妒忌
忌惮,顾忌
忌日,忌辰
忌讳,隐讳
忌辰,忌日
忍不住,不由得
忍受,忍耐
忍尤含诟,含垢忍辱
忍无可忍,忍辱负重
忍气吞声,忍无可忍
忍耐,忍受
忍苦,吃苦俭朴
忍让,谦让
忍辱含垢,含垢忍辱
忍辱负重,委曲求全
忏悔,反悔
忏悔,懊悔
忐忑不安,七上八下
忖前思后,前思后想
志同道合,情投意合
志得意满,沾沾自喜
志愿,意愿
志愿,自愿
志薄云霄,凌云壮志
忘乎所以,得意忘形
忘八,混蛋
忘八乌龟无赖,绿头巾
忘却,忘怀
忘却,忘记
忘形,失态
忘形,失色
忘怀,忘记
忘性,记性
忘恩负义,利令智昏
忘我,无私
忘记,健忘
忘记,忘却
忘记,忘掉
忘记,遗忘
忙乱,慌乱
忙碌,劳碌
忙碌,繁忙
忝在爱末,叨在知己
忠于职守,毋忝厥职
忠厚,奸诈
忠厚,忠诚
忠告,忠言
忠实,忠厚
忠实,忠诚
忠心耿耿,赤胆忠心
忠直,奸佞
忠肝义胆,赤血丹心
忠臣,奸臣
忠言逆耳,良药苦口
忠诚,忠实
忠诚,虔诚
忤逆,违逆
忧伤,哀伤
忧国忧民,伤时感事
忧心如捣,忧心如焚
忧心如捣,忧心忡忡
忧心忡忡,内心不安
忧惧,恐忧
忧愁,忧虑
忧愁,忧闷
忧虑,忧愁
忧郁,愁闷
忧郁,郁闷
快乐,康乐
快乐,快活
快乐,欢愉
快乐,高兴
快人快事,干脆爽快
快人快语,拖泥带水
快快当当,急急巴巴
快快当当,急急忙忙
快意,如意
快意,称心
快慰,欣慰
快活,快乐
快要,将近
快车,慢车
快速,疾速
快马加鞭,马不停蹄
念书,读书
念佛,念经
念兹在兹,念念不忘
念叨,念道
念头,动机
念念不忘,历历在目
念念不忘,念兹在兹
念念不忘,时刻不忘
念念不忘,记忆犹新
念念不忘,铭心镂骨
念旧,怀旧
念经,念佛
念道,念叨
忸怩,内疚
忸怩,腼腆
忻忭,欢忻
忽冷忽热,乍寒乍热
忽忽不乐,闷闷不乐
忽然,溘然
忽然,突然
忽然,遽然
忽略,疏忽
忽视,无视
忽视,疏忽
忽视,轻忽
忿忿,愤愤
忿恨,愤恨
怀念,思念
怀念,眷念
怀念,纪念
怀怨,抱恨
怀愁,抱恨
怀才不遇,明珠暗投
怀才不遇,脱颖而出
怀旧,复古
怀璧其罪,象齿焚身
怀疑,嫌疑
怀疑,思疑
怀疑,疑心
怀疑,疑惑
怀胎,受孕
怀胎,妊娠
态度,立场
态度严肃,正襟危坐
态度冷静,平心定气
态度冷静,平心易气
怂恿,鼓动
怄气,生气
怅惋,怅惜
怅惘,惘然
怅惘,迷惘
怅惜,怅惋
怅然,欣然
怎么,怎样
怎么样,怎样
怎样,如何
怎知,安知
怏怏不乐,洋洋得意
怒不可遏,令人发指
怒不可遏,大肆咆哮
怒不可遏,怒形于色
怒不可遏,拊膺切齿
怒冲冲,气汹汹
怒发冲冠,勃然大怒
怒发冲冠,发上指冠
怒吼,咆哮
怒斥,痛斥
怒气,肝火
怒气冲冲,怒气冲发
怒气冲发,怒气冲冲
怒潮,狂潮
怒目,横目
怒目,瞋目
怒色,喜色
怒视,瞪眼
怕惧,惊怕
怕羞,含羞
怕羞,害臊
怙恃,父母
怙恶不悛,恶性难改
怜悯,同情
怜悯,怜惜
怜悯,恻隐
怜惜,吝惜
怜惜,珍视
怜惜,矜恤
怜惜,顾恤
怜爱,垂怜
怜爱,爱怜
思念,忖量
思念,怀念
思惟,思维
思想,思惟
思索,思考
思绪,思路
思维,思惟
思维,思想
思考,思虑
思考,考虑
思路,思绪
思辨,思辩
思辩,思辨
思量,考虑
怠倦,疲乏
怠惰,勤奋
怠惰,怠懈
怠惰,懈怠
怠惰,懒惰
怡然自得,悠然自得
急不可待,迫不及待
急中生智,情急智生
急乎乎,急忙忙
急促,短促
急公好义,慷慨仗义
急切,孔殷
急切,急迫
急切,迫切
急功近利,深谋远虑
急变,遽变
急忙,仓卒
急忙,仓猝
急忙,匆促
急忙,匆匆
急忙,匆忙
急忙,急遽
急忙忙,急乎乎
急忙忙,急巴巴
急急,吃紧
急流,激流
急流勇退,知难而退
急起直追,奋起直追
急躁,暴躁
急躁,浮躁
急躁,烦躁
急躁,耐心
急转直下,相持不下
急迫,急切
急迫,迫切
急遽,急忙
急风暴雨,和风细雨
性命,人命
性命,生命
性子,性质
性情,性格
性情,脾气
性格,性情
性能,功能
性能,机能
怨嗟,叹恨
怨天尤人,自怨自艾
怨天恨地,怨天尤人
怨尤,怨恨
怨恨,仇恨
怨愤,愤懑
怨气冲天,牢骚满腹
怨言,牢骚
怪僻,古怪
怪异,奇异
怪杰,奇人
怪样子,四不像
怪罪,见怪
怪诞,神怪
怪诞,荒诞
怫然作色,勃然变色
怯夫,懦夫
怯懦,勇敢
总体,整体
总是,老是
总论,泛论
恃强凌弱,仗势欺人
恃才傲物,才高气傲
